ID	classes
721878192638791680	0
717897006207922176	0
726585941876432896	0
718847797068439554	0
724001081835970560	0
725156953769402369	0
722232287983767552	0
733411381618343936	0
734383698976591872	0
727217103544160256	0
719187752273711105	0
717117278727323648	0
717764528138821632	0
733739453810892800	0
717894622576508928	0
709205233860288512	0
713448320933363712	0
707369626984800257	0
701897606553739264	0
709205039848497152	0
707034781398097920	0
707709552481927168	0
707369760170717184	0
712760395505786881	0
702511872885428224	0
708658644628295680	0
709175516666925056	0
704062451944325120	0
713467996916867073	0
707949114466631680	0
703981857981886464	0
759063204265943040	0
735855560608907264	0
740370847999926272	0
754087857321574405	0
742436355100266496	0
760849113248305152	0
753776228008681472	0
761292177557389314	0
758741023866560518	0
739445365515137024	0
748676643225567232	0
743831718428217344	0
753401775236014080	0
735219458885701638	0
735632659293081600	0
746807811628208128	0
747191395346153472	0
757972956605714432	0
752663042958262272	0
745807519579267072	0
746528044479746048	0
734576869337600000	0
738493100109254656	0
751086984693776384	0
750835680838815744	0
743233325037404160	0
742061187165224960	0
743120698856644608	0
735481162496348160	0
745809061455757312	0
738111494806704128	0
754751507287961600	0
752305240859406340	0
743791215477415936	0
734488518513332224	0
759922974061387776	0
750012418521268224	0
744912046714609667	0
742368302262030337	0
754674717613776896	0
739208903364337664	0
743155027498393600	0
734802903987261442	0
739448161064914944	0
754674484838338561	0
735864157774458880	0
742753256426876928	0
742415630813388800	0
739996223030071296	0
743856472992321542	0
735498964607336448	0
760897465486807041	0
753279963927830529	0
745638327127257088	0
738380222505058304	0
743194607421390852	0
752683266021490688	0
743987356798193664	0
759923092458205184	0
757404028406038528	0
739623595287183360	0
743519682993491968	0
757610033156849664	0
760935685746556928	0
744667542837432320	0
756369360416075776	0
744946141582622720	0
740587161678950400	0
742051421890088960	0
746158287196946432	0
753610719648747520	0
742894702404505601	0
744550228582367232	0
730035538061832192	0
754796260431986688	0
751175826222309376	0
734085192516800513	0
758405044785909762	0
742161896170782721	0
750730448276492289	0
737698017189367809	0
716729986821013504	0
742503267737980929	0
719318990577876993	0
731961179367706625	0
756127922868588544	0
745805413359157248	0
745281861044277248	0
728352519852851200	0
737010640338997249	0
715937588171972609	0
748164325056061440	0
718255001701871616	0
715715501712936960	0
725436512561709058	0
730581440547700736	0
716441030216794112	0
726420470044696577	0
720404988262912001	0
717165309514420224	0
1026529340035457024	0
927949818642685953	0
762094301874626560	0
1026493749516414976	0
1025052922957258759	0
750840137119043584	0
986553786155110400	0
764273598144061440	0
1026495725373415425	0
734123761176301568	0
872869985395363840	0
745640145416753153	0
1026374693496991744	0
733311224939712512	0
747925406485979136	0
1026532156254892032	0
764182843731877888	0
753270647204171777	0
763897648181022722	0
928627196436066304	0
924033782042071040	0
1024781157475463169	0
763444206086057984	0
1026125625642373120	0
1026497639251148801	0
877124679835758592	0
765314428472586241	0
921073949827588096	0
1022234946776252416	0
761583251727212544	0
763809237332004869	0
969316080954068994	0
735185706981724160	0
743254313166843904	0
763897915530219521	0
738039515797958657	0
924139492226883584	0
763185399913144320	0
763853193038159872	0
920894450213122048	0
743801071840165888	0
762276752626331648	0
742149583615197186	0
920652438285283328	0
745365703675514880	0
989345964388487168	0
1023193492338565120	0
735179496404455424	0
762834198910513152	0
762276152144760833	0
741041486561574914	0
734204014074712064	0
1023206468827467777	0
920440224341286912	0
739820132084682752	0
754088085395218432	0
764814296781991936	0
760661536054583296	0
738208312303423493	0
765911963205509120	0
996948510640627712	0
770965566337220608	0
989293079453630464	0
762033504045633536	0
764863985594269697	0
763791395144347650	0
732327743069786116	0
925454735091650560	0
763446417004367872	0
1009724423971196933	0
754707290540896256	0
763195004911255552	0
759206947895803904	0
764112363691905024	0
759574403508236288	0
748141294464139265	0
761231328499134464	0
1026527556286259200	0
753333787581349888	0
747602911425855489	0
750822761740795904	0
763461669452443648	0
734854952410058752	0
757248394184257536	0
739931631180480516	0
770752617534324736	0
745438592487546884	0
928716656037076992	0
743486720155455488	0
750404950224674816	0
763780301185290240	0
758408425755795456	0
750352055198507009	0
747137806854553600	0
745409624342335491	0
743788152347836416	0
765586424078929920	0
735455609701699584	0
750156728860303361	0
1026541255755325441	0
908870320815304704	0
987584950626078720	0
912213025742053376	0
1025388486524723200	0
1023942851175084032	0
1024944932157632513	0
1018745523057123328	0
1025296729216827392	0
1026542826228572169	0
1008989309372960768	0
1026526960015552518	0
1017604639125057536	0
1011806383442931712	0
1026498135445520384	0
1007974036574371841	0
1024322679426441216	0
1026511624331567104	0
991347815661096960	0
1026479877925552128	0
1010372080012062720	0
1026491848993456129	0
1011158563841085440	0
977245684528287745	0
1015430328771600385	0
1012261537204133889	0
1007413043452678144	0
987374142784724992	0
1026485386078511104	0
1026542533084471301	0
1026515160628961280	0
942010386911584256	0
1026887401740922882	0
1026346854630518784	0
1020260642765361152	0
1021736483529654272	0
1010718773014335488	0
1023633005099843585	0
1013255950705348608	0
1026538408125128705	0
1021753552555978752	0
978610143347789825	0
1026516569579573249	0
1026513362581114880	0
1026479054919278592	0
946993249536888832	0
1022841692939005954	0
899504476872204288	0
1026476629542010880	0
1027203343892901888	0
1026497888434708480	0
1013770563502911488	0
1025547574013513734	0
1023223554228346880	0
934783040160755712	0
1022020824642084864	0
1026485044355915776	0
1026538604762460160	0
1024738042043682816	0
1024637726220607488	0
1011081617580777472	0
1026520797966422021	0
990993338630377473	0
911761784146681856	0
1020536672444960768	0
943317886201946112	0
1010287153056833539	0
1026504514365476864	0
1023781563043987456	0
1002233292660400128	0
1026508388987887618	0
1004926172176609281	0
1010719302599798784	0
1026495613779640321	0
1025393666511265792	0
1024677404600684544	0
1026545660932382720	0
1012645221165883393	0
1005283557714128896	0
1026362886107672577	0
1008217122642808833	0
1022495659650375680	0
1014040259485749248	0
1026520428188184578	0
1004196418079338496	0
1001732008920473600	0
1023049736507416577	0
948543537909587968	0
1007578569860616192	0
1026545770940391429	0
1001749964530372613	0
1021799354577944580	0
1025067914930487296	0
1021753915719778304	0
1026496892157485056	0
1023942515588780033	0
953016803101413377	0
1023933612566216704	0
1009526526969368577	0
1018747854800785409	0
487021099641999360	0
407966338506690560	0
428712134542127105	0
503928757179383808	0
500065529105633280	0
508334594307801089	0
390523979632742401	0
514160993677484032	0
523565076653961217	0
518075835660898305	0
427860941640724481	0
515180619966717952	0
425446177417330689	0
479674227533287427	0
471087442381271040	0
481296888117727233	0
387102307789197312	0
508719907237007360	0
479252658617077760	0
480220237628194816	0
509438722840875008	0
471069876585762816	0
481202551669669888	0
478287216901230592	0
526711428242489344	0
516237489636655104	0
529626080559529984	0
369222227532595201	0
435822682937241600	0
362388227438563328	0
428938370035621888	0
491630850362974208	0
517781800996069376	0
448174925723889665	0
461173680262103040	0
475414223422779392	0
499445495228424192	0
501977832453832704	0
461146323887341568	0
502138181740150784	0
473272904520839169	0
529832075353161728	0
517883621378904065	0
437395285342314496	0
519579643133702145	0
445293811241992192	0
330841733216759808	0
520569322155294720	0
514069151212904448	0
521073996985823232	0
526831243300974593	0
511659207935164416	0
500824797291769856	0
528580600450793473	0
529127778206355458	0
527993034579771393	0
484565111730745344	0
395952783339163648	0
528624987138449408	0
529621635989778432	0
517675418745593857	0
515252668563197952	0
444723430013673472	0
293067854239129601	0
524566746318249984	0
467839822561017857	0
461144156547850241	0
358603426105528321	0
509338526228701184	0
473938831041761281	0
491066599248785408	0
481071654093983744	0
502126318977548290	0
527956988035342336	0
521695191158513664	0
498801076259143681	0
484362109250465793	0
520943545130418176	0
532177326453559296	0
478658184953880576	0
512712692587454466	0
527525615608807424	0
451142302573289473	0
1026502432258514945	0
467129896603762688	0
1026484725131689984	0
339683994302021632	0
287202853964103680	0
325086627099717633	0
1026485156419256321	0
518119808576290816	0
999877757495627776	0
989670667686727680	0
1026477844833161216	0
1005645843263877120	0
521425360735707136	0
981648725130076160	0
509351364573401088	0
1019062416590565377	0
1025097046154530816	0
494559878292049920	0
515274742254026753	0
525768183329067008	0
483394508596314113	0
517801362630135810	0
467424124311441408	0
472197802622468097	0
416466929298051072	0
516387840931135489	0
470662145814712320	0
511221787250921472	0
451766092109606912	0
503997694466330624	0
509876148009172992	0
341337200149028864	0
471321025528233984	0
216834182016548864	0
464342314182512640	0
499241698523086848	0
517792107256614912	0
528939141166542848	0
513007694223904768	0
527626001556443136	0
503587974840610816	0
520702615358021632	0
519226264821846016	0
530556676907499520	0
529427664080494592	0
434695808609304576	0
519562922322714624	0
499293177418113024	0
427391765424144384	0
517763710371524610	0
502802640359940096	0
527461362633818113	0
437359593795375104	0
528397350533103617	0
501769068156694528	0
427296863792807936	0
483420708807008256	0
521822483063005184	0
507727006285312000	0
478205542238666753	0
475457187603820545	0
496470773830127616	0
529890566331727872	0
526863317697310723	0
479338679551279104	0
515330663676141569	0
456844300077125632	0
524191971783761920	0
451121479732559872	0
513111237769457665	0
499603775167135745	0
515288001388109825	0
522463733315301377	0
486878846122094593	0
517011038219149312	0
515258364071510016	0
495952062702948352	0
527576654663917568	0
498679970726555648	0
439058512618872832	0
513469319460970497	0
507959693730643968	0
528561206551138304	0
522555705556230144	0
515317670687047680	0
484364912911998977	0
517679211251658754	0
476896647772127232	0
488759925083222016	0
514217454113804288	0
460066628852801537	0
516596749117714433	0
455023079815532545	0
509402413619351552	0
527208811204206593	0
524942058231185408	0
529069425069412352	0
441622442125955073	0
475117059773186048	0
519893540269490178	0
415337301972385793	0
501766328609697793	0
518006444944531456	0
515213304143556608	0
486714075775127552	0
529336815787184130	0
465162490339659776	0
528241701299945472	0
529426677404012544	0
511295016401383424	0
454083647252221952	0
514474497752449024	0
519691223276072961	0
491002475655077888	0
491621963505606657	0
283711700849532929	0
521066014185123840	0
848874809853222913	0
848717762553937921	0
850778004661968898	0
849545105778388992	0
849385046968606720	0
847998590421266432	0
848338236770582529	0
848164194121895940	0
848369039738978304	0
849575308974010369	0
849684209883131914	0
849598260184571904	0
849470841435938816	0
849159947027742720	0
850094031145250817	0
849647060936564740	0
847853626878046208	0
848626209298710528	0
850136099980759040	0
850583586113585152	0
850798690998509568	0
849261080119361536	0
848379731011670017	0
847594074961977344	0
849819123852877824	0
849519612815437824	0
850652855048351745	0
849190473176457221	0
850530691716497410	0
850102906288209920	0
848111320733949952	0
850124737611280384	0
849862568483082241	0
847538945021947910	0
849664370820788224	0
849614878046380032	0
849441439360708608	0
848838021612937216	0
848189615769083904	0
850130555119300608	0
848971387930804224	0
850275778717667328	0
850842307532378112	0
848388199319838720	0
848723470988886016	0
849265819653681153	0
847692280383234048	0
849617608546668544	0
849961134601912320	0
848993558992482304	0
848524954580549636	0
847629072238641152	0
850399707792678914	0
848404607441092608	0
850565185672630272	0
847914641405685760	0
494634586862022656	0
850160833820631040	0
847744138778824704	0
527251710495170560	0
849320685356941314	0
528426233705811968	0
849191429494546434	0
850374596532596736	0
848877959796715520	0
529716445698347008	0
847800728307544064	0
510677442403794944	0
847734974224584704	0
530057058452639747	0
848788453349146624	0
847731501340819459	0
849659480279318528	0
849152007235489792	0
255782554836291584	0
507345444822061056	0
528320238593802241	0
520254632514572288	0
847936653100535808	0
368866979311939584	0
849597341665566721	0
507354140285362177	0
849451472148463616	0
492892113294868481	0
847628287878733824	0
523183424480112640	0
525547086125993984	0
369189610598850560	0
850131834402942980	0
521064379710574592	0
848771013420523521	0
848802793687330817	0
460434040147812353	0
435281253789487104	0
847964285200412673	0
515278020840816641	0
444531673334829056	0
455277015806267392	0
850117414390034432	0
848102646900830208	0
849113713219186688	0
849759854151565313	0
848751203743809538	0
850389087814959106	0
847883414825033728	0
849667080353984514	0
850582487197724672	0
849830272312909824	0
848365461981069312	0
848917746943483904	0
847538433304276993	0
849289433610416130	0
848915758872702976	0
848947799169396737	0
847563183896350721	0
848775803307479040	0
850075899156451329	0
849179383441092608	0
849751780133142530	0
849350011943092224	0
849947696051957761	0
847483462785179648	0
850564975991021568	0
850395681286180864	0
849174597761093632	0
847831401269534724	0
848636418230374400	0
848153775478931456	0
850407861532450816	0
849301823592833028	0
848889590597525504	0
848640520259854337	0
848156099098193922	0
847591684187803648	0
849290964502024195	0
849263147898871808	0
849157329803067392	0
849668682561224704	0
850320267700207616	0
850704029747470337	0
848777497810436097	0
847876993341206528	0
847863630297268226	0
848383774308093953	0
850018722387550208	0
847968047474388992	0
849122470930120704	0
849234765047672832	0
850679686002855936	0
850477231151472640	0
850499976857825283	0
848004579891576832	0
848524472239833088	0
847453284747149312	0
847405826192965634	0
847621971265282049	0
847909323036602370	0
847720034075934720	0
847463451752488960	0
849292021474836481	0
847822232487432193	0
849765180921741313	0
850384012728299522	0
849276422866825216	0
848647767987769344	0
850409132419141633	0
849926925879463938	0
848867935393394688	0
849288120789028865	0
850136364221833216	0
850430619834343430	0
849435441497608193	0
850551218673901573	0
847891727939756032	0
847783032539033601	0
849151961077174272	0
849713393858736128	0
850272192566657024	0
849324820957409280	0
849347558262571010	0
850018424596115456	0
848015820592750592	0
848766634579730434	0
849937646512205828	0
848893206100140032	0
848318527719301120	0
850321551136243712	0
848543061391024128	0
849662504372391936	0
849161222117359616	0
848241809704792066	0
847990054983274496	0
848421548230836224	0
848525218809233408	0
847453007906095105	0
847560197576982530	0
848331270002278400	0
848103120865513472	0
847535518267179008	0
849991253924212736	0
850785550214852609	0
849798714386518016	0
849463501416534021	0
850119771572101121	0
850694080824840193	0
849046843430273026	0
849296840734494720	0
849748844103553028	0
848221601564962816	0
850836922041872384	0
850226852174024705	0
847968332699643904	0
850577487570534400	0
848326501087014912	0
850815635974213632	0
847558704371089408	0
847562613496008704	0
849966947903184896	0
849559592895959040	0
849317095015940099	0
850453713663778816	0
849168880907935745	0
850199937295933445	0
849302087825489920	0
848569900767608833	0
850046027310788608	0
848927590979035136	0
847938276308770816	0
848791506798264321	0
847799713306902530	0
850257432806686723	0
847894336788283392	0
847717236492058625	0
850439545317449728	0
849340822197817344	0
850067644753616896	0
849547160978718720	0
848573100988018692	0
850340240988360705	0
849142167410843649	0
849637787326337025	0
847687561786949632	0
848452871288782848	0
850098120566259712	0
850605379692003329	0
849308677051994112	0
848778865187053573	0
849590056130146304	0
849887973365522433	0
849536037684641792	0
847571476051918848	0
848614519748296704	0
849377534957539328	0
849690136426295300	0
849635224602333188	0
849683190658859008	0
848303340127649792	0
848207953274339329	0
848416838010720256	0
847977010697785344	0
847818403087876098	0
847479570466865153	0
850679887333646338	0
848214936815890434	0
849675540248186880	0
849322014955450368	0
847479843080015872	0
850431827806265344	0
848575269472522241	0
849691864475115520	0
850403096815706112	0
849660679854448640	0
848996096575770628	0
848551424820686848	0
848739157673431040	0
850632785303883776	0
847452626241306624	0
848859228022419456	0
850818320324587522	0
849230868522643456	0
848256238114799617	0
849399466964791296	0
850162511534010368	0
847874531280601088	0
850648190961561600	0
847862678177685504	0
850076486367191041	0
849291224573911040	0
848686028424568832	0
849064455333969924	0
849264024512598017	0
847533643438448641	0
849704988481908738	0
849430211234066432	0
850284066645692416	0
849894319360233472	0
849808856188416000	0
849874341865062400	0
848026788693393409	0
850001441863471104	0
850696400287543297	0
847425614940323840	0
848108065933189120	0
850402534782926848	0
849325173270618113	0
847930474899132416	0
849804133402116097	0
850022178498027520	0
847762555967852544	0
848913414227361795	0
849960853583663105	0
848472462853406722	0
849235222226972672	0
850746035689357312	0
850025311634939904	0
850086292620759042	0
850665551206653952	0
849279606343565312	0
849103948875128832	0
848964291134869504	0
848197199079014401	0
847827387324801024	0
848542151222874113	0
849176254481932288	0
848989578606157824	0
850601533536256001	0
848618625992970240	0
849930923042717696	0
848925208614502405	0
849225885702127616	0
847813546121547778	0
849340859950804992	0
848635319327092736	0
849460292765585408	0
848938290669604864	0
850709855618949122	0
849165705836728320	0
847481344661651457	0
848507829241524224	0
849072005068591107	0
847531781163278336	0
850290697848541184	0
848585126074363904	0
848568684410920961	0
848958511388254208	0
850218442569297921	0
848913414240047104	0
850199098426773505	0
847543051262320640	0
848817578583638016	0
847571417306615808	0
848882787457183744	0
848340484883918848	0
847454979249942528	0
847957289101393920	0
849391107737882626	0
849091504379490304	0
850126205651169280	0
848494923355754496	0
850017514427998209	0
850597142100152322	0
849094419454324738	0
847406832813350915	0
848545108207292416	0
849737771149340672	0
847500353230655489	0
849316365219631104	0
849125767678185472	0
850361170561163264	0
849671329154510849	0
848864617707208704	0
848622593779404800	0
849926162482704384	0
849723858655612928	0
850666914351386624	0
849763079562829824	0
849616614475563008	0
850124167189905408	0
850574757070118912	0
850083637630570499	0
850376890783330304	0
847596956448960516	0
847524080425291776	0
849821736904380416	0
848258339469504513	0
850124657919447042	0
849813813868277765	0
849911889287151616	0
848331722995494913	0
848924600436232192	0
849684545439842305	0
850514027751059456	0
850012007332007939	0
850844215949107200	0
849989873997971456	0
849371776186535936	0
849364092196454401	0
850016860145934337	0
848988840421457920	0
847878931126636544	0
848747122686124033	0
849552781350457344	0
849762886624923648	0
849751603955552257	0
849621463086886912	0
847654074455543811	0
849064618924417027	0
849085431043981312	0
849616023074590721	0
848512967259951105	0
847803400087588865	0
847683908564942848	0
848686779230281729	0
850353742440534016	0
848452665776513024	0
849907980208353285	0
850348361152462851	0
849173519820881920	0
848634023274582017	0
850300294416281601	0
849265786120261635	0
850088997972054021	0
849624306837471233	0
848877225810305027	0
848331139974647808	0
850835793774096384	0
848932510893359104	0
850454955198742529	0
850581216336248832	0
850330371765948416	0
848695683746058240	0
848642223151267840	0
847704250922573824	0
849008427795972100	0
849226355468316673	0
849408686065938433	0
849054988764577793	0
850766600353439744	0
848762750641860609	0
850394947257856000	0
847800887703719940	0
848901464693125120	0
848928220120588288	0
848615358634356737	0
850745138108387328	0
847913605437706241	0
849702731929538560	0
850641631090843651	0
847520326523244545	0
850545636042612737	0
848521704003559424	0
850256833054875648	0
848019608057655296	0
850766105442476032	0
848548400727560192	0
848176240162820103	0
850103564768878592	0
849368022292848640	0
850045750511882241	0
849494929344794624	0
849935192819105793	0
849910240904585216	0
849276817139695616	0
848575357527760897	0
849604383872618498	0
849123360147505152	0
848621083834167296	0
849410040792481792	0
849730502433091586	0
849907866958008321	0
848221517662093313	0
848417525876633605	0
850507119753183233	0
847679185774563329	0
850740021053317120	0
849705915397926912	0
850355046856491008	0
848918762002800642	0
849952368510763009	0
849686625781264384	0
849659702573228032	0
848864458327904256	0
849225147504611328	0
847723007875231744	0
849764002334994433	0
850016797214552064	0
850050070611468291	0
847834450498945028	0
847502353909530625	0
848818090280407040	0
850087383173169152	0
850159705540481024	0
847999467001229312	0
847867602290462721	0
850677450438823938	0
847956014024577024	0
847463762126819328	0
849577632635244545	0
849834143684980736	0
847966818534920192	0
849737292986150916	0
848784976271130625	0
849271876232904705	0
848270716847968259	0
847579604600606720	0
848097659873349634	0
848472114726412288	0
848129406543339520	0
849063482234482689	0
848079771162603520	0
850073260951830528	0
849626047465140224	0
849219808164012032	0
848524199627022337	0
848394700495101952	0
849749506786824193	0
849354931857391616	0
850373191423975424	0
849338569860816896	0
849236463715856384	0
850357630539362305	0
847601326921891840	0
849225592096432128	0
850788775638822916	0
850755774871617536	0
850819297584836608	0
850624325359202304	0
850426727524319233	0
850740184631185411	0
849958622217908224	0
849707060451188736	0
848187447343144960	0
848959811634946048	0
847493491341099009	0
848576024451461120	0
850514149402701824	0
850081213343727616	0
850050792056733696	0
849454571718103040	0
848358902102056961	0
850416053028925440	0
849256533468880899	0
848942023604350977	0
849635698567241728	0
850704021337899008	0
847529214253428736	0
850241205057208321	0
849612097205837824	0
849280847874326528	0
847471068595896321	0
848593581770027009	0
847553964832837632	0
849939735263027201	0
848826269194235904	0
850027870185443328	0
848615018895732736	0
849333352146632704	0
849799284816052226	0
849297151113003009	0
848840160708001792	0
850273513789210624	0
847771250739077120	0
850807964600385536	0
849932336514904066	0
849961948288503808	0
849425085777625088	0
849957145806159872	0
847395227199352832	0
850744492168814592	0
849678014875152386	0
848555220665806848	0
850015689926737920	0
847448515823284224	0
850324462000058368	0
849173448526049281	0
847676056819519489	0
849426952238899205	0
848823945562337281	0
848493979654123520	0
850791787170062336	0
850730281866850305	0
849166511130456065	0
847606653650206720	0
848252970760368129	0
850761772713881600	0
850330938018062336	0
847999257294524416	0
849965232424460288	0
850428308760272896	0
847506850215899136	0
848106585360617473	0
850678624831385600	0
849904108853223424	0
848297203873361920	0
849645777458745354	0
850166315784515585	0
850299925321707520	0
849390197552893952	0
847450759763382273	0
850375674456158208	0
850798930048671744	0
848495040808845314	0
847550470952321024	0
850515478971797504	0
847874426435756034	0
847918361740705793	0
848293340927975424	0
847855518483972097	0
847426072085798913	0
850033192736182272	0
848215834384228353	0
848911753320644608	0
850011877279182849	0
848942925383860224	0
848308704667721728	0
847450650707283970	0
850264995157819393	0
848532021986992130	0
850810296637595648	0
849073229792780288	0
849203618125422592	0
847876120917790720	0
850148884223537152	0
848351415277891586	0
850793196435030016	0
850765732136665088	0
847987882346205184	0
850289926117752832	0
850696270251536386	0
848931156166942720	0
848388874569003009	0
848937686698151936	0
849492735702835202	0
849235029272264704	0
849180847261569024	0
850139832932335616	0
850520436672786432	0
848294876051582976	0
850030776846626818	0
847449560204976128	0
848507485329608705	0
848311292544901120	0
849790493529694208	0
848962810549850112	0
848192472123682817	0
850188935636684800	0
849940532201742336	0
849547169400881152	0
849417636693856257	0
848487994382311424	0
849233238304448512	0
847762572711518208	0
847821058111623169	0
850428216502345728	0
850816059586129921	0
847758596540686336	0
848322768143663104	0
847899663550251008	0
848960864426369028	0
847620692023496705	0
847405369013837824	0
850495761557192704	0
850001160832524288	0
848068232632193025	0
847438495635386374	0
848507099428597760	0
848735517046972416	0
848357677340209154	0
848446332364836864	0
849737603351851009	0
849302121350668289	0
847658377836507136	0
847446984910934016	0
849184886376341504	0
849225915074846721	0
849633525913538560	0
848024251168948224	0
848068840814764032	0
848441169168265216	0
849951093463416832	0
849540986984439808	0
847810819786240000	0
850477394729291779	0
848890395908083712	0
847964104853737473	0
850459237562101760	0
848164995217203200	0
849977358165696516	0
849492458899722241	0
848545980635131905	0
849457679722582017	0
848921081427615745	0
848511071446904832	0
847644406618271746	0
847659069896704001	0
850414207514365952	0
850397413529403392	0
850765249791672320	0
849769127774441472	0
848546483964178432	0
849379996997177346	0
847824526801072128	0
847463338514812928	0
849300808567017473	0
848176651187896320	0
850429252486955010	0
848507103622942720	0
848125925262864384	0
848122590791049219	0
849407427757965316	0
849489023752060928	0
850844949969031168	0
848652276860375043	0
850254391965700096	0
848747068139110400	0
848613097870950401	0
847514706151657473	0
847628132685299713	0
848247245522706432	0
849468450703540224	0
848097802483888129	0
849360271214817281	0
848106442720772097	0
850630520367177732	0
847513615607316481	0
849879769311174656	0
850736330074198018	0
847530908739452928	0
848281391364268032	0
850330199820566528	0
850234330584567810	0
850480217462378498	0
848385506572468224	0
848809642952208384	0
849605428271095809	0
847701973432279041	0
850396780181286917	0
849955048679497728	0
849556736583364608	0
850518192686587905	0
848936952695058432	0
849261818291859461	0
848186440714526720	0
848233672759226374	0
849743345362628609	0
849760592344764417	0
850354883278622720	0
849013175752302594	0
849787792414605312	0
848748364183339008	0
850384511867265025	0
847859628910272512	0
847918252692996096	0
849422716008636418	0
848961371937148928	0
848509695723745280	0
847464466774134784	0
847722231920709632	0
848518965118873600	0
847876653606985729	0
848327012783726592	0
849894445155667968	0
847563741726203904	0
849306122745982976	0
847724412946100224	0
848729674352140288	0
848724095944474624	0
848913338730000384	0
849203647493926913	0
848953503393492993	0
847592619546947584	0
847462457681379328	0
849246353909743617	0
847742033208819713	0
850697117500878848	0
849544594090070016	0
849601833739976704	0
849083849787269120	0
849298359068315649	0
850050540402855937	0
847392177936187394	0
850630381950906369	0
850292899862401033	0
850781590783488001	0
850016310658564096	0
850735411521609728	0
848567283496755204	0
850014666508173313	0
849973725911019520	0
847744151361802241	0
847916088440406016	0
848238697522876419	0
848963984959180800	0
849584976827998208	0
847746344978595840	0
847509333227294720	0
850445484451868672	0
849844755273928704	0
849078166526341120	0
848144417957523456	0
850735889672228864	0
850416350807937025	0
847621346318196737	0
848829679180148736	0
849986388531585025	0
848943667750588416	0
847846957934661632	0
850192794408714241	0
847511614936854529	0
849889332332826624	0
847514341251268608	0
850341394384384000	0
849920676370763776	0
847793426019962881	0
849707714741587968	0
849514944567443456	0
850452748965478400	0
847528438273593347	0
847483747993665536	0
849463576922386432	0
850290785929101312	0
850737160550584322	0
850264454084165632	0
848952085727109121	0
849216247170568192	0
850113438160371712	0
848732010600423424	0
850709830465671170	0
847756507760386049	0
849971955902107650	0
849959347815895041	0
849648134674419712	0
850574174066282496	0
848333979547607040	0
847479029393276928	0
847586755901612032	0
849619089127600128	0
848975125034803201	0
847576807012540416	0
847415905109790720	0
849199948134580224	0
849588667840647168	0
849957183576035328	0
849025322485809152	0
850383824001409025	0
848771273471557632	0
850362437228535808	0
850767938357526528	0
850126478268354561	0
848736980863258624	0
848203675088683008	0
849021639887028226	0
850010010822164480	0
850130588694716416	0
848273585764392961	0
849542178175160321	0
847514605488291840	0
849896068389011458	0
847420317513302019	0
849630212392341505	0
848695834732445696	0
847825889928900609	0
849467427285073920	0
847637951571869698	0
849522037114765313	0
847677650671878144	0
850106861496000512	0
850765346248241152	0
848486077597929472	0
849578182068105216	0
847463430772723712	0
849410258908872704	0
847628069774938114	0
849763054405509121	0
847559090251251713	0
849308005996875776	0
847551154636546048	0
850169776047624192	0
849766485341995012	0
847939865954144257	0
849331208865665030	0
847956727077236741	0
847941547878477824	0
847614631250083847	0
849628941555965952	0
849468761052721152	0
847422465013710849	0
850749454034579456	0
847573749343834112	0
849607961630703616	0
848985254299934720	0
850042168571973632	0
848208922162888704	0
849656741394624513	0
847658201646481412	0
850394972461420545	0
850065677637562369	0
847565624989499392	0
848637538088701956	0
848656479569760258	0
850531195037376512	0
847867954612056064	0
847901387413495808	0
847979774752509955	0
850819763148398592	0
848052231349948417	0
849246534248132608	0
847748471490715649	0
847451665758167045	0
850332787706023936	0
849296652015947776	0
849301743888470019	0
848758803810074624	0
847667567535603715	0
849940288902758400	0
849119635601534976	0
848112109237944320	0
849468647827525632	0
849307032880590848	0
850604205299691520	0
849015155497291776	0
848942841497890817	0
848989926754484225	0
847728393340600321	0
850604125607690242	0
850684702398742529	0
850750443902947329	0
847998955304624129	0
849402876929732609	0
847496137963483136	0
848486438274576384	0
849189118445838336	0
850227430988029953	0
850549297657647104	0
849266276862091265	0
850057091880554497	0
849226544224632835	0
848974290368286720	0
848815494006272001	0
847435165345300482	0
849664140134055936	0
847511518455386112	0
850602460477403140	0
847478777714225152	0
850383995946840064	0
848679233664712705	0
848545607333679104	0
848990526523047936	0
847908186384457728	0
849274409617633280	0
849438578841186304	0
849110361978621956	0
849253379348066310	0
849909553059835904	0
849445235205734402	0
848407442765488128	0
850523834042257408	0
850524794537771008	0
850781360096673792	0
848215876335656960	0
849538101315817474	0
847552559745302528	0
848965574621319168	0
850826335618551808	0
849179412792827905	0
850119616391245825	0
850574547380252672	0
849653956351594496	0
849943162009288706	0
848680055773552640	0
848644156721442819	0
848733071755161600	0
849154599319687168	0
850351951455948800	0
849234605676933120	0
849081547114369024	0
849090225120964611	0
849952406263779329	0
848331756570849280	0
848683725755826176	0
849727415404290049	0
849370878605484034	0
847443302303506434	0
848604465997500416	0
849984849201041418	0
847473455163334656	0
850340702328410112	0
849813591569989637	0
850773705491832832	0
850362051343949824	0
849335315110273025	0
847564744198242305	0
848867499210817540	0
848102382642790404	0
849750345672798208	0
848254988195430401	0
850724036552404992	0
850343667709743105	0
849692053244194820	0
848577073014857729	0
850511901234573312	0
849923541080395778	0
849931266979921921	0
848258708543082497	0
848548262340702208	0
850223752583331841	0
850598463301599233	0
850070886979960834	0
847525930092437504	0
850064251586846721	0
847889815341330434	0
848136943707856896	0
848352426092630016	0
